,Mean,Mean Std,Std. Dev.,Std. Std.,1st perc,1st perc Std,99th perc,99th perc Std,IQR,IQR std,skew,skew std,kurt,kurt std
0,0.00016148776088075487,[0.00073011],[0.00840797],[0.00086257],[-0.0229181],[0.00559899],[0.01906019],[0.00334051],[0.00861305],[0.00107711],-0.5083964350831228,0.6678935856498591,2.7039865513989327,2.8609719111265046
