,Mean,Mean Std,Std. Dev.,Std. Std.,1st perc,1st perc Std,99th perc,99th perc Std,IQR,IQR std,skew,skew std,kurt,kurt std
0,9.433678198564094e-05,[0.00389223],[0.05193653],[0.0347469],[-0.07042502],[0.01716579],[0.06927654],[0.01635947],[0.02585155],[0.00211365],0.026584603388170147,8.866533217299637,100.91575493899344,79.89385332865636
